viewCount,likeCount,dislikeCount,commentCount,subscriberCount,channelVideoCount,channelViewCount,PrevCommentCount,PrevDislikeCount,PrevLikeCount,PrevViewCount,Days,Hours_published,Age_Channel
8706,70,5,26,1.40E+07,1348,2504291435,115,45,326,69496,4,96,2
69496,326,45,115,1.40E+07,1348,2504291435,91,10,234,36675,8,192,2
40895,281,11,106,1.40E+07,1348,2504291435,1102,311,2814,536129,5,120,2
536129,2814,311,1102,1.40E+07,1348,2504291435,65,16,187,19416,2,48,2
12102,105,7,34,1.40E+07,1348,2504291435,77,57,192,29786,2,48,2
22795,333,21,75,1.40E+07,1348,2504291435,35,16,136,12282,3,72,2
10687,105,7,31,1.40E+07,1348,2504291435,35,3,54,6654,6,144,2
6654,54,3,35,1.40E+07,1348,2504291435,226,63,671,153550,5,120,2
153550,671,63,226,1.40E+07,1348,2504291435,79,28,340,89886,5,120,2
89886,340,28,79,1.40E+07,1348,2504291435,58,31,154,49580,3,72,2
49580,154,31,58,1.40E+07,1348,2504291435,49,23,217,28266,5,120,2
28266,217,23,49,1.40E+07,1348,2504291435,34,6,87,7911,9,216,2
7911,87,6,34,1.40E+07,1348,2504291435,50,17,147,11591,7,168,2
11591,147,17,50,1.40E+07,1348,2504291435,28,10,120,11048,7,168,2
11048,120,10,28,1.40E+07,1348,2504291435,107,6,262,13285,4,96,2
13285,262,6,107,1.40E+07,1348,2504291435,79,8,268,24072,7,168,2
24072,268,8,79,1.40E+07,1348,2504291435,35,10,119,13956,2,48,2
13956,119,10,35,1.40E+07,1348,2504291435,80,11,152,10776,3,72,2
10776,152,11,80,1.40E+07,1348,2504291435,49,17,287,21076,12,288,2
10557,218,27,81,1.40E+07,1348,2504291435,55,25,125,18325,8,192,2
18325,125,25,55,1.40E+07,1348,2504291435,216,32,711,85503,10,240,2
85503,711,32,216,1.40E+07,1348,2504291435,48,10,163,14451,11,264,2
14451,163,10,48,1.40E+07,1348,2504291435,62,16,121,15665,5,120,2
15665,121,16,62,1.40E+07,1348,2504291435,48,15,137,12052,7,168,2
12052,137,15,48,1.40E+07,1348,2504291435,88,20,131,22444,6,144,2
60401,1341,101,327,1.40E+07,1348,2504291435,142,45,288,13712,5,120,2
13712,288,45,142,1.40E+07,1348,2504291435,43,10,117,8855,5,120,2
8855,117,10,43,1.40E+07,1348,2504291435,61,7,160,13444,7,168,2
13444,160,7,61,1.40E+07,1348,2504291435,113,27,495,65899,5,120,2
65899,495,27,113,1.40E+07,1348,2504291435,336,16,917,54644,6,144,2
54644,917,16,336,1.40E+07,1348,2504291435,48,8,84,6945,4,96,1
6945,84,8,48,1.40E+07,1348,2504291435,2385,79,11484,283293,5,120,1
283293,11484,79,2385,1.40E+07,1348,2504291435,29053,3094,199833,5638136,4,96,1
5638136,199833,3094,29053,1.40E+07,1348,2504291435,73,17,277,25454,4,96,1
14990,190,15,63,1.40E+07,1348,2504291435,101,20,375,39349,3,72,1
39349,375,20,101,1.40E+07,1348,2504291435,153,19,633,31784,1,24,1
31784,633,19,153,1.40E+07,1348,2504291435,79,16,192,14936,3,72,1
14936,192,16,79,1.40E+07,1348,2504291435,73,15,149,10650,4,96,1
10650,149,15,73,1.40E+07,1348,2504291435,39,4,122,7484,1,24,1
7484,122,4,39,1.40E+07,1348,2504291435,22,18,60,3962,7,168,1
3962,60,18,22,1.40E+07,1348,2504291435,35,7,112,7022,1,24,1
7022,112,7,35,1.40E+07,1348,2504291435,92,9,188,15284,3,72,1
15284,188,9,92,1.40E+07,1348,2504291435,41,14,135,13436,3,72,1
13436,135,14,41,1.40E+07,1348,2504291435,39,6,70,18306,3,72,1
18306,70,6,39,1.40E+07,1348,2504291435,32,16,162,34285,1,24,1
6829,83,8,28,1.40E+07,1348,2504291435,196,28,679,40918,3,72,1
40918,679,28,196,1.40E+07,1348,2504291435,52,33,371,45146,2,48,1
45146,371,33,52,1.40E+07,1348,2504291435,32,9,109,5990,1,24,1
5990,109,9,32,1.40E+07,1348,2504291435,156,12,201,23667,3,72,1
23667,201,12,156,1.40E+07,1348,2504291435,27,6,90,6422,3,72,1
6422,90,6,27,1.40E+07,1348,2504291435,141,10,888,50774,1,24,1
50774,888,10,141,1.40E+07,1348,2504291435,28,7,77,5164,3,72,1
5164,77,7,28,1.40E+07,1348,2504291435,57,5,140,18430,1,24,1
18430,140,5,57,1.40E+07,1348,2504291435,19,2,96,8475,2,48,1
8475,96,2,19,1.40E+07,1348,2504291435,25,5,100,5221,2,48,1
5221,100,5,25,1.40E+07,1348,2504291435,108,13,414,25005,1,24,1
25005,414,13,108,1.40E+07,1348,2504291435,81,10,125,15999,2,48,1
15999,125,10,81,1.40E+07,1348,2504291435,91,59,430,40347,2,48,1
40347,430,59,91,1.40E+07,1348,2504291435,34,5,71,19270,19,456,1
19270,71,5,34,1.40E+07,1348,2504291435,84,27,329,44457,1,24,1
44457,329,27,84,1.40E+07,1348,2504291435,54,7,213,10339,6,144,1
10339,213,7,54,1.40E+07,1348,2504291435,32,4,87,6442,3,72,1
6442,87,4,32,1.40E+07,1348,2504291435,28,5,183,9527,3,72,1
9527,183,5,28,1.40E+07,1348,2504291435,18,3,87,3290,2,48,1
3290,87,3,18,1.40E+07,1348,2504291435,19,6,81,6313,3,72,1
6313,81,6,19,1.40E+07,1348,2504291435,38,10,140,12579,2,48,1
12579,140,10,38,1.40E+07,1348,2504291435,12,3,79,5554,2,48,1
5554,79,3,12,1.40E+07,1348,2504291435,42,14,192,10461,2,48,1
10461,192,14,42,1.40E+07,1348,2504291435,57,14,194,8348,2,48,1
8348,194,14,57,1.40E+07,1348,2504291435,89,20,210,26179,2,48,1
26179,210,20,89,1.40E+07,1348,2504291435,46,29,161,36910,2,48,1
36910,161,29,46,1.40E+07,1348,2504291435,32,5,124,8910,2,48,1
8910,124,5,32,1.40E+07,1348,2504291435,22,12,151,19085,3,72,1
19085,151,12,22,1.40E+07,1348,2504291435,57,21,464,19536,5,120,1
19536,464,21,57,1.40E+07,1348,2504291435,26,12,114,2956,2,48,1
2956,114,12,26,1.40E+07,1348,2504291435,31,5,141,7338,4,96,1
7338,141,5,31,1.40E+07,1348,2504291435,146,14,883,42020,2,48,1
42020,883,14,146,1.40E+07,1348,2504291435,205,44,525,39456,4,96,1
39456,525,44,205,1.40E+07,1348,2504291435,46,11,162,8223,0,0,1
8223,162,11,46,1.40E+07,1348,2504291435,34,1,92,6439,3,72,1
6439,92,1,34,1.40E+07,1348,2504291435,41,7,137,9673,1,24,1
9673,137,7,41,1.40E+07,1348,2504291435,23,10,117,27389,4,96,1
27389,117,10,23,1.40E+07,1348,2504291435,20,4,87,3419,3,72,1
3419,87,4,20,1.40E+07,1348,2504291435,536,21,480,15113,3,72,1
15113,480,21,536,1.40E+07,1348,2504291435,37,4,89,4566,1,24,1
4566,89,4,37,1.40E+07,1348,2504291435,17,3,74,3532,2,48,1
3532,74,3,17,1.40E+07,1348,2504291435,45,5,131,5000,2,48,1
5000,131,5,45,1.40E+07,1348,2504291435,239,39,450,28059,2,48,1
28059,450,39,239,1.40E+07,1348,2504291435,27,14,137,12617,2,48,1
12617,137,14,27,1.40E+07,1348,2504291435,18,6,77,3009,2,48,1
3009,77,6,18,1.40E+07,1348,2504291435,39,15,144,12405,2,48,1
12405,144,15,39,1.40E+07,1348,2504291435,301,27,1193,58588,2,48,1
58588,1193,27,301,1.40E+07,1348,2504291435,267,148,641,126810,1,24,1
126810,641,148,267,1.40E+07,1348,2504291435,41,5,115,15635,1,24,1
15635,115,5,41,1.40E+07,1348,2504291435,19,7,74,3067,2,48,1
3067,74,7,19,1.40E+07,1348,2504291435,20,3,129,3884,0,0,1
3884,129,3,20,1.40E+07,1348,2504291435,20,6,105,5999,2,48,1
5999,105,6,20,1.40E+07,1348,2504291435,52,34,166,69889,1,24,1
69889,166,34,52,1.40E+07,1348,2504291435,21,3,89,8194,1,24,1
8194,89,3,21,1.40E+07,1348,2504291435,21,9,72,3401,1,24,1
3401,72,9,21,1.40E+07,1348,2504291435,23,2,90,5774,1,24,1
5774,90,2,23,1.40E+07,1348,2504291435,18,6,72,5923,1,24,1
5923,72,6,18,1.40E+07,1348,2504291435,21,6,79,4185,2,48,1
4185,79,6,21,1.40E+07,1348,2504291435,24,6,66,2866,2,48,1
2866,66,6,24,1.40E+07,1348,2504291435,23,8,79,3493,1,24,1
3493,79,8,23,1.40E+07,1348,2504291435,36,7,128,5499,3,72,1
5499,128,7,36,1.40E+07,1348,2504291435,22,9,103,8420,0,0,1
8420,103,9,22,1.40E+07,1348,2504291435,29,14,128,6492,2,48,1
6492,128,14,29,1.40E+07,1348,2504291435,29,15,59,8715,1,24,1
8715,59,15,29,1.40E+07,1348,2504291435,19,4,42,2609,1,24,1
2609,42,4,19,1.40E+07,1348,2504291435,24,5,83,4113,1,24,1
4113,83,5,24,1.40E+07,1348,2504291435,28,14,74,10279,1,24,1
10279,74,14,28,1.40E+07,1348,2504291435,25,20,107,19888,1,24,1
19888,107,20,25,1.40E+07,1348,2504291435,17,7,82,7224,2,48,1
7224,82,7,17,1.40E+07,1348,2504291435,26,29,122,17267,2,48,1
17267,122,29,26,1.40E+07,1348,2504291435,26,8,94,6046,2,48,1
6046,94,8,26,1.40E+07,1348,2504291435,11,2,54,4569,2,48,1
4569,54,2,11,1.40E+07,1348,2504291435,33,5,123,11526,1,24,1
11526,123,5,33,1.40E+07,1348,2504291435,83,9,278,22449,2,48,1
22449,278,9,83,1.40E+07,1348,2504291435,28,7,134,12563,4,96,1
12563,134,7,28,1.40E+07,1348,2504291435,90,10,713,37591,0,0,1
37591,713,10,90,1.40E+07,1348,2504291435,20,6,70,5532,2,48,1
5532,70,6,20,1.40E+07,1348,2504291435,31,5,160,9784,2,48,1
9784,160,5,31,1.40E+07,1348,2504291435,20,8,95,5621,1,24,1
5621,95,8,20,1.40E+07,1348,2504291435,32,7,118,11119,1,24,1
11119,118,7,32,1.40E+07,1348,2504291435,15,7,85,5276,2,48,1
5276,85,7,15,1.40E+07,1348,2504291435,14,2,75,4142,2,48,1
4142,75,2,14,1.40E+07,1348,2504291435,15,7,83,10675,1,24,1
10675,83,7,15,1.40E+07,1348,2504291435,12,2,56,5486,1,24,1
5486,56,2,12,1.40E+07,1348,2504291435,14,2,70,5509,1,24,1
5509,70,2,14,1.40E+07,1348,2504291435,28,2,107,7548,1,24,1
7548,107,2,28,1.40E+07,1348,2504291435,26,4,110,13137,2,48,1
13137,110,4,26,1.40E+07,1348,2504291435,33,3,149,9811,1,24,1
9811,149,3,33,1.40E+07,1348,2504291435,12,3,53,5137,1,24,1
5137,53,3,12,1.40E+07,1348,2504291435,16,2,53,2166,1,24,1
2166,53,2,16,1.40E+07,1348,2504291435,22,3,107,8426,2,48,1
8426,107,3,22,1.40E+07,1348,2504291435,56,7,320,24630,1,24,1
24630,320,7,56,1.40E+07,1348,2504291435,30,17,68,14183,1,24,1
14183,68,17,30,1.40E+07,1348,2504291435,17,7,112,6818,0,0,1
6818,112,7,17,1.40E+07,1348,2504291435,22,4,77,3125,2,48,1
3125,77,4,22,1.40E+07,1348,2504291435,28,15,102,14062,1,24,1
14062,102,15,28,1.40E+07,1348,2504291435,31,6,154,10827,0,0,1
10827,154,6,31,1.40E+07,1348,2504291435,31,5,297,17993,2,48,1
17993,297,5,31,1.40E+07,1348,2504291435,9,3,30,2368,3,72,1
2368,30,3,9,1.40E+07,1348,2504291435,37,19,142,11730,1,24,1
11730,142,19,37,1.40E+07,1348,2504291435,10,4,38,2388,0,0,1
2388,38,4,10,1.40E+07,1348,2504291435,113,8,389,14858,2,48,1
14858,389,8,113,1.40E+07,1348,2504291435,12,3,47,4512,2,48,1
4512,47,3,12,1.40E+07,1348,2504291435,24,5,98,13197,1,24,1
13197,98,5,24,1.40E+07,1348,2504291435,19,5,29,2273,0,0,1
20525,86,16,29,1.40E+07,1348,2504291435,42,9,209,6962,0,0,1
6962,209,9,42,1.40E+07,1348,2504291435,57,14,239,19863,1,24,1
19863,239,14,57,1.40E+07,1348,2504291435,22,3,108,18184,1,24,1
18184,108,3,22,1.40E+07,1348,2504291435,51,3,176,7562,1,24,1
7562,176,3,51,1.40E+07,1348,2504291435,25,2,39,1851,1,24,1
1851,39,2,25,1.40E+07,1348,2504291435,30,4,88,5629,0,0,1
5629,88,4,30,1.40E+07,1348,2504291435,49,42,212,37835,1,24,1
37835,212,42,49,1.40E+07,1348,2504291435,60,15,133,26148,1,24,1
26148,133,15,60,1.40E+07,1348,2504291435,11,5,37,3976,0,0,1
3976,37,5,11,1.40E+07,1348,2504291435,65,9,223,22054,0,0,1
22054,223,9,65,1.40E+07,1348,2504291435,22,3,49,3250,0,0,1
3250,49,3,22,1.40E+07,1348,2504291435,22,4,40,2253,1,24,1
2253,40,4,22,1.40E+07,1348,2504291435,64,13,142,6772,2,48,1
6772,142,13,64,1.40E+07,1348,2504291435,18,8,51,5199,1,24,1
5199,51,8,18,1.40E+07,1348,2504291435,28,9,213,23532,0,0,1
23532,213,9,28,1.40E+07,1348,2504291435,28,6,71,4115,2,48,1
4115,71,6,28,1.40E+07,1348,2504291435,81,12,357,20389,2,48,1
20389,357,12,81,1.40E+07,1348,2504291435,50,3,242,18330,0,0,1
18330,242,3,50,1.40E+07,1348,2504291435,38,13,203,20679,2,48,1
20679,203,13,38,1.40E+07,1348,2504291435,42,14,78,10851,0,0,1
10851,78,14,42,1.40E+07,1348,2504291435,96,8,420,22161,1,24,1
22161,420,8,96,1.40E+07,1348,2504291435,22,13,67,8394,1,24,1
8394,67,13,22,1.40E+07,1348,2504291435,13,4,32,2369,2,48,1
2369,32,4,13,1.40E+07,1348,2504291435,38,2,130,8945,1,24,1
8945,130,2,38,1.40E+07,1348,2504291435,32,7,147,13173,0,0,1
13173,147,7,32,1.40E+07,1348,2504291435,81,3,304,15603,0,0,1
15603,304,3,81,1.40E+07,1348,2504291435,42,15,175,24609,1,24,1
24609,175,15,42,1.40E+07,1348,2504291435,21,3,82,3845,1,24,1
3845,82,3,21,1.40E+07,1348,2504291435,25,6,124,9338,1,24,1
9338,124,6,25,1.40E+07,1348,2504291435,72,12,206,19954,0,0,1
3123,57,5,23,1.40E+07,1348,2504291435,60,13,349,13878,2,48,1
13878,349,13,60,1.40E+07,1348,2504291435,20,4,53,4493,1,24,1
4493,53,4,20,1.40E+07,1348,2504291435,21,11,68,8540,1,24,1
8540,68,11,21,1.40E+07,1348,2504291435,10,6,22,2017,1,24,1
2017,22,6,10,1.40E+07,1348,2504291435,15,11,57,8319,1,24,1
8319,57,11,15,1.40E+07,1348,2504291435,20,4,55,9139,0,0,1
9139,55,4,20,1.40E+07,1348,2504291435,22,6,94,5657,1,24,1
5657,94,6,22,1.40E+07,1348,2504291435,18,11,71,4867,0,0,1
4867,71,11,18,1.40E+07,1348,2504291435,52,13,148,8720,3,72,1
8720,148,13,52,1.40E+07,1348,2504291435,12,5,37,2868,1,24,1
2868,37,5,12,1.40E+07,1348,2504291435,137,27,181,61644,2,48,1
61644,181,27,137,1.40E+07,1348,2504291435,9,2,35,4205,0,0,1
4205,35,2,9,1.40E+07,1348,2504291435,21,15,66,31448,1,24,1
31448,66,15,21,1.40E+07,1348,2504291435,6,9,36,2424,1,24,1
2424,36,9,6,1.40E+07,1348,2504291435,73,15,539,31916,0,0,1
31916,539,15,73,1.40E+07,1348,2504291435,12,10,54,7527,0,0,1
7527,54,10,12,1.40E+07,1348,2504291435,13,12,38,5655,0,0,1
5655,38,12,13,1.40E+07,1348,2504291435,12,8,56,5997,1,24,1
5997,56,8,12,1.40E+07,1348,2504291435,23,22,55,15886,0,0,1
15886,55,22,23,1.40E+07,1348,2504291435,5,13,30,2876,0,0,1
2876,30,13,5,1.40E+07,1348,2504291435,7,7,26,3151,0,0,1
3151,26,7,7,1.40E+07,1348,2504291435,65,9,176,12721,1,24,1
12721,176,9,65,1.40E+07,1348,2504291435,17,9,27,2313,0,0,1
2313,27,9,17,1.40E+07,1348,2504291435,40,23,71,16450,0,0,1
16450,71,23,40,1.40E+07,1348,2504291435,16,32,52,3219,0,0,1
3219,52,32,16,1.40E+07,1348,2504291435,34,5,209,12620,1,24,1
12620,209,5,34,1.40E+07,1348,2504291435,6,10,35,8133,0,0,1
8133,35,10,6,1.40E+07,1348,2504291435,109,11,523,24645,1,24,1
24645,523,11,109,1.40E+07,1348,2504291435,14,6,33,1762,0,0,1
1762,33,6,14,1.40E+07,1348,2504291435,13659,827,100920,1477174,0,0,1
1477174,100920,827,13659,1.40E+07,1348,2504291435,6,13,32,6007,0,0,1
6007,32,13,6,1.40E+07,1348,2504291435,11,3,22,2590,1,24,1
2590,22,3,11,1.40E+07,1348,2504291435,15,3,61,3167,0,0,1
3167,61,3,15,1.40E+07,1348,2504291435,7,5,29,1820,0,0,1
1820,29,5,7,1.40E+07,1348,2504291435,149,22,987,50083,1,24,1
50083,987,22,149,1.40E+07,1348,2504291435,22,5,32,3815,1,24,1
3815,32,5,22,1.40E+07,1348,2504291435,18,5,47,2764,0,0,1
2764,47,5,18,1.40E+07,1348,2504291435,11,2,39,1675,0,0,1
1675,39,2,11,1.40E+07,1348,2504291435,11,5,36,2657,0,0,1
2657,36,5,11,1.40E+07,1348,2504291435,166,61,370,70328,1,24,1
70328,370,61,166,1.40E+07,1348,2504291435,26,2,74,5590,0,0,1
5590,74,2,26,1.40E+07,1348,2504291435,229,33,1741,71628,1,24,1
71628,1741,33,229,1.40E+07,1348,2504291435,48,4,54,1649,1,24,1
1649,54,4,48,1.40E+07,1348,2504291435,79,9,485,30988,0,0,1
30988,485,9,79,1.40E+07,1348,2504291435,7,7,41,7499,0,0,1
7499,41,7,7,1.40E+07,1348,2504291435,11,4,50,2254,0,0,1
2254,50,4,11,1.40E+07,1348,2504291435,57,12,248,21044,0,0,1
21044,248,12,57,1.40E+07,1348,2504291435,16,5,57,5732,1,24,1
5732,57,5,16,1.40E+07,1348,2504291435,22,4,57,4803,0,0,1
4803,57,4,22,1.40E+07,1348,2504291435,111,20,628,47047,0,0,1
47047,628,20,111,1.40E+07,1348,2504291435,16,6,43,3004,0,0,1
3004,43,6,16,1.40E+07,1348,2504291435,14,5,28,2166,0,0,1
2166,28,5,14,1.40E+07,1348,2504291435,5,9,36,5028,1,24,1
5028,36,9,5,1.40E+07,1348,2504291435,11,2,33,2018,0,0,1
2018,33,2,11,1.40E+07,1348,2504291435,34,14,128,24587,0,0,1
24587,128,14,34,1.40E+07,1348,2504291435,16,9,36,8353,0,0,1
8353,36,9,16,1.40E+07,1348,2504291435,15,8,30,7333,1,24,1
7333,30,8,15,1.40E+07,1348,2504291435,8,2,25,2690,0,0,1
2690,25,2,8,1.40E+07,1348,2504291435,14,2,38,3003,0,0,1
3003,38,2,14,1.40E+07,1348,2504291435,45,6,55,12824,0,0,1
12824,55,6,45,1.40E+07,1348,2504291435,28,3,42,1825,0,0,1
1825,42,3,28,1.40E+07,1348,2504291435,20,13,64,15774,1,24,1
15774,64,13,20,1.40E+07,1348,2504291435,27,3,30,1726,0,0,1
1726,30,3,27,1.40E+07,1348,2504291435,18,5,75,4347,0,0,1
4347,75,5,18,1.40E+07,1348,2504291435,13,5,63,6930,1,24,1
6930,63,5,13,1.40E+07,1348,2504291435,12,8,44,4347,0,0,1
4347,44,8,12,1.40E+07,1348,2504291435,38,2,51,1886,0,0,1
1886,51,2,38,1.40E+07,1348,2504291435,21,2,36,2324,0,0,1
2324,36,2,21,1.40E+07,1348,2504291435,9,1,52,3377,0,0,1
3377,52,1,9,1.40E+07,1348,2504291435,7,6,38,2300,0,0,1
2300,38,6,7,1.40E+07,1348,2504291435,18,3,66,6173,0,0,1
6173,66,3,18,1.40E+07,1348,2504291435,9,3,34,3094,0,0,1
3094,34,3,9,1.40E+07,1348,2504291435,13,3,42,2602,0,0,1
2602,42,3,13,1.40E+07,1348,2504291435,16,3,96,9266,1,24,1
9266,96,3,16,1.40E+07,1348,2504291435,12,2,45,2321,0,0,1
2321,45,2,12,1.40E+07,1348,2504291435,17,2,33,1907,0,0,1
1907,33,2,17,1.40E+07,1348,2504291435,23,4,59,8294,1,24,1
8294,59,4,23,1.40E+07,1348,2504291435,35,24,109,38774,0,0,1
38774,109,24,35,1.40E+07,1348,2504291435,7,2,38,2542,1,24,1
2542,38,2,7,1.40E+07,1348,2504291435,76,4,281,13599,0,0,1
13599,281,4,76,1.40E+07,1348,2504291435,14,3,39,2806,0,0,1
2806,39,3,14,1.40E+07,1348,2504291435,11,6,44,3893,1,24,1
3893,44,6,11,1.40E+07,1348,2504291435,11,6,56,3632,0,0,1
3632,56,6,11,1.40E+07,1348,2504291435,14,3,60,5593,0,0,1
5593,60,3,14,1.40E+07,1348,2504291435,10,2,43,4104,0,0,1
4104,43,2,10,1.40E+07,1348,2504291435,9,2,26,3904,0,0,1
3904,26,2,9,1.40E+07,1348,2504291435,9,5,33,6516,0,0,1
6516,33,5,9,1.40E+07,1348,2504291435,45,3,55,1965,0,0,1
1965,55,3,45,1.40E+07,1348,2504291435,36,9,134,19569,1,24,1
19569,134,9,36,1.40E+07,1348,2504291435,18,3,43,3062,0,0,1
3062,43,3,18,1.40E+07,1348,2504291435,11,4,65,3820,0,0,1
3820,65,4,11,1.40E+07,1348,2504291435,20,2,77,4926,1,24,1
4926,77,2,20,1.40E+07,1348,2504291435,20,3,50,3651,0,0,1
3651,50,3,20,1.40E+07,1348,2504291435,13,3,50,4554,0,0,1
4554,50,3,13,1.40E+07,1348,2504291435,36,6,44,3154,0,0,1
3154,44,6,36,1.40E+07,1348,2504291435,34,3,65,2240,0,0,1
2240,65,3,34,1.40E+07,1348,2504291435,14,6,57,3840,1,24,1
3840,57,6,14,1.40E+07,1348,2504291435,103,20,310,21725,0,0,1
21725,310,20,103,1.40E+07,1348,2504291435,25,9,89,9293,0,0,1
9293,89,9,25,1.40E+07,1348,2504291435,53,11,229,19930,0,0,1
19930,229,11,53,1.40E+07,1348,2504291435,11,6,58,4139,0,0,1
4139,58,6,11,1.40E+07,1348,2504291435,772,53,2869,202817,0,0,1
202817,2869,53,772,1.40E+07,1348,2504291435,33,7,67,3518,0,0,1
3518,67,7,33,1.40E+07,1348,2504291435,11,4,67,6580,0,0,1
6580,67,4,11,1.40E+07,1348,2504291435,29,4,61,3929,0,0,1
3929,61,4,29,1.40E+07,1348,2504291435,24,2,66,4671,0,0,1
4671,66,2,24,1.40E+07,1348,2504291435,22,9,69,4620,0,0,1
4620,69,9,22,1.40E+07,1348,2504291435,329,22,1333,70726,1,24,1
70726,1333,22,329,1.40E+07,1348,2504291435,50,4,94,4578,0,0,1
4578,94,4,50,1.40E+07,1348,2504291435,77,9,296,18992,0,0,1
18992,296,9,77,1.40E+07,1348,2504291435,229,38,611,46608,1,24,1
46608,611,38,229,1.40E+07,1348,2504291435,37,12,86,6786,0,0,1
6786,86,12,37,1.40E+07,1348,2504291435,185,32,888,78398,0,0,1
78398,888,32,185,1.40E+07,1348,2504291435,50,8,155,8176,0,0,1
8176,155,8,50,1.40E+07,1348,2504291435,64,7,209,16981,0,0,1
16981,209,7,64,1.40E+07,1348,2504291435,39,11,116,8597,0,0,1
8597,116,11,39,1.40E+07,1348,2504291435,40,15,176,13901,0,0,1
13901,176,15,40,1.40E+07,1348,2504291435,48,5,144,9338,0,0,1
9338,144,5,48,1.40E+07,1348,2504291435,50,8,260,13604,0,0,1
13604,260,8,50,1.40E+07,1348,2504291435,70,9,218,18437,0,0,1
18437,218,9,70,1.40E+07,1348,2504291435,104,17,501,62449,1,24,1
62449,501,17,104,1.40E+07,1348,2504291435,231,35,1383,115237,28,672,1
115237,1383,35,231,1.40E+07,1348,2504291435,37267,2344,225299,4372328,0,0,1
4372328,225299,2344,37267,1.40E+07,1348,2504291435,681,56,2253,156930,107,2568,1
156930,2253,56,681,1.40E+07,1348,2504291435,342,110,1883,160280,109,2616,0
160280,1883,110,342,1.40E+07,1348,2504291435,3281,290,14966,681145,62,1488,0
318083,20184,197,1392,3290000,586,595189899,1394,288,19854,369756,1,24,6
369756,19854,288,1394,3290000,586,595189899,2913,440,28651,456897,3,72,6
456897,28651,440,2913,3290000,586,595189899,2974,556,34223,576996,3,72,6
576996,34223,556,2974,3290000,586,595189899,1770,607,33144,703799,1,24,6
703799,33144,607,1770,3290000,586,595189899,2175,329,40656,478677,12,288,6
478677,40656,329,2175,3290000,586,595189899,2576,298,24765,384778,2,48,6
384778,24765,298,2576,3290000,586,595189899,4561,492,37387,784665,11,264,6
784665,37387,492,4561,3290000,586,595189899,4345,567,55877,691503,3,72,6
691503,55877,567,4345,3290000,586,595189899,2598,444,33574,962233,3,72,6
962233,33574,444,2598,3290000,586,595189899,1394,292,25064,574590,2,48,6
574590,25064,292,1394,3290000,586,595189899,2413,1335,49640,1407924,5,120,6
1407924,49640,1335,2413,3290000,586,595189899,3113,450,35500,731206,3,72,6
731206,35500,450,3113,3290000,586,595189899,6715,1451,78525,1635665,5,120,6
1635665,78525,1451,6715,3290000,586,595189899,1365,235,21642,487879,6,144,6
487879,21642,235,1365,3290000,586,595189899,23494,636,23446,263575,2,48,6
263575,23446,636,23494,3290000,586,595189899,3171,437,34566,884531,7,168,6
884531,34566,437,3171,3290000,586,595189899,1861,272,24998,482067,5,120,6
482067,24998,272,1861,3290000,586,595189899,2312,994,41008,1105242,7,168,6
1105242,41008,994,2312,3290000,586,595189899,3401,545,49545,1049471,2,48,6
1049471,49545,545,3401,3290000,586,595189899,3492,745,57212,1130990,5,120,6
1130990,57212,745,3492,3290000,586,595189899,2718,386,30731,695592,4,96,6
695592,30731,386,2718,3290000,586,595189899,3371,658,59775,1035002,2,48,6
1035002,59775,658,3371,3290000,586,595189899,2656,676,27315,645580,3,72,6
880820,36555,742,3098,3290000,586,595189899,4229,757,59750,1315101,3,72,6
1315101,59750,757,4229,3290000,586,595189899,2288,778,36785,770038,2,48,6
770038,36785,778,2288,3290000,586,595189899,2667,508,40848,713999,2,48,6
713999,40848,508,2667,3290000,586,595189899,9872,1594,46020,1226618,9,216,6
1226618,46020,1594,9872,3290000,586,595189899,3880,429,35385,699552,9,216,5
699552,35385,429,3880,3290000,586,595189899,6336,1653,44630,864050,6,144,5
864050,44630,1653,6336,3290000,586,595189899,5468,1218,45847,1344957,2,48,5
1344957,45847,1218,5468,3290000,586,595189899,3691,1247,62765,1324387,2,48,5
1324387,62765,1247,3691,3290000,586,595189899,3561,1529,28712,768603,6,144,5
768603,28712,1529,3561,3290000,586,595189899,2636,724,42334,875122,1,24,5
875122,42334,724,2636,3290000,586,595189899,2012,960,39823,729282,7,168,5
729282,39823,960,2012,3290000,586,595189899,1734,432,31753,721156,6,144,5
721156,31753,432,1734,3290000,586,595189899,3137,642,38793,972547,3,72,5
972547,38793,642,3137,3290000,586,595189899,6432,1480,78618,1685481,1,24,5
1685481,78618,1480,6432,3290000,586,595189899,3900,2027,50787,1000989,6,144,5
1000989,50787,2027,3900,3290000,586,595189899,2050,649,31885,793274,2,48,5
793274,31885,649,2050,3290000,586,595189899,2672,1104,60538,1704879,0,0,5
1704879,60538,1104,2672,3290000,586,595189899,3485,1245,57353,1230670,3,72,5
1230670,57353,1245,3485,3290000,586,595189899,2076,469,35465,878887,1,24,5
878887,35465,469,2076,3290000,586,595189899,5843,1341,77297,1509959,7,168,5
1509959,77297,1341,5843,3290000,586,595189899,2069,442,29893,588416,2,48,5
588416,29893,442,2069,3290000,586,595189899,3995,897,54899,1239737,4,96,5
1239737,54899,897,3995,3290000,586,595189899,1929,592,33577,932105,2,48,5
932105,33577,592,1929,3290000,586,595189899,5335,1091,43201,1011953,1,24,5
1011953,43201,1091,5335,3290000,586,595189899,3198,666,31723,776042,3,72,5
